,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
2303,26,Local-gov,219796,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,43,United-States,<=50K
2304,37,State-gov,117166,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,?,<=50K
2305,42,Private,228320,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,5178,0,45,United-States,>50K
2306,38,Private,236391,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
2307,48,Private,193451,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
2308,23,Private,223367,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
2309,37,Private,33001,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
2310,38,Private,173858,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,7688,0,35,China,>50K
2311,33,Private,240441,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,<=50K
2312,26,Private,160264,11th,7,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
2313,25,Private,230403,Bachelors,13,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
2314,61,Private,154536,10th,6,Widowed,Craft-repair,Unmarried,Black,Female,0,2001,40,United-States,<=50K
2315,44,Self-emp-not-inc,247024,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
2316,65,Self-emp-inc,410199,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,9386,0,35,United-States,>50K
2317,23,Private,191878,Some-college,10,Never-married,Sales,Own-child,Black,Female,0,0,38,?,<=50K
2318,67,State-gov,54269,10th,6,Widowed,Other-service,Not-in-family,White,Female,0,0,12,United-States,<=50K
2319,37,Private,205997,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
2320,48,Private,47343,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,70,United-States,>50K
2321,35,Federal-gov,403489,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
2322,48,Private,232149,Bachelors,13,Divorced,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K
2323,50,?,339547,Some-college,10,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,0,0,50,?,<=50K
2324,36,Private,186819,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
2325,20,Private,89991,Some-college,10,Never-married,Sales,Other-relative,White,Female,0,0,35,United-States,<=50K
2326,32,Private,112139,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States,<=50K
2327,18,Private,244571,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States,<=50K
2328,36,Private,220696,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
2329,50,Private,135102,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
2330,24,Private,209417,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,7298,0,60,United-States,>50K
2331,43,Private,199689,Bachelors,13,Married-spouse-absent,Sales,Unmarried,White,Female,0,0,20,United-States,<=50K
2332,27,Private,240172,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
2333,17,?,94492,10th,6,Never-married,?,Own-child,White,Female,0,0,30,United-States,<=50K
2334,29,Private,188564,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,45,United-States,>50K
2335,19,Private,264527,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,25,United-States,<=50K
2336,38,Private,189922,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
2337,64,Private,182044,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
2338,31,Self-emp-not-inc,271173,Some-college,10,Never-married,Craft-repair,Own-child,Black,Male,4650,0,40,United-States,<=50K
2339,30,Private,203034,Assoc-voc,11,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
2340,30,Private,100734,Bachelors,13,Married-civ-spouse,Exec-managerial,Other-relative,White,Female,0,0,40,Greece,>50K
2341,33,Private,169269,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,Puerto-Rico,>50K
2342,59,Private,24244,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
2343,40,Private,132222,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
2344,27,Private,199118,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,4865,0,40,United-States,<=50K
2345,34,Private,223212,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,Peru,<=50K
2346,27,Private,284859,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K
2347,23,Private,112854,Some-college,10,Never-married,Sales,Other-relative,White,Female,0,0,35,United-States,<=50K
2348,41,Federal-gov,92968,Masters,14,Never-married,Tech-support,Not-in-family,Black,Male,0,0,40,United-States,<=50K
2349,36,Private,181553,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,?,<=50K
2350,25,Private,266668,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,20,United-States,<=50K
2351,33,Private,29144,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
2352,26,Self-emp-not-inc,389856,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,60,United-States,<=50K
2353,42,Private,111589,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
2354,25,Private,232938,Some-college,10,Never-married,Farming-fishing,Unmarried,White,Male,0,0,40,United-States,<=50K
2355,45,Private,103540,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,3103,0,40,United-States,>50K
2356,59,Private,249814,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,37,United-States,<=50K
2357,26,Private,30776,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
2358,20,Private,184779,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
2359,53,Self-emp-not-inc,93449,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,India,>50K
2360,32,Local-gov,178107,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
2361,22,Private,198956,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,Other,Male,0,0,35,United-States,<=50K
2362,53,Private,130143,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K
2363,47,Private,171807,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
2364,21,?,436431,Preschool,1,Married-civ-spouse,?,Other-relative,White,Female,0,0,40,Mexico,<=50K
2365,17,Private,162205,10th,6,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,15,United-States,<=50K
2366,48,Private,97470,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
2367,32,Self-emp-not-inc,158603,Assoc-voc,11,Never-married,Sales,Unmarried,White,Female,0,0,7,United-States,<=50K
2368,58,Private,348430,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
2369,72,Private,109385,1st-4th,2,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,36,United-States,<=50K
2370,45,Private,188998,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,38,United-States,<=50K
2371,41,Private,210591,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
2372,66,Self-emp-not-inc,37170,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,42,United-States,>50K
2373,34,Private,169583,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,>50K
2374,33,Private,180624,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K
2375,47,Private,186311,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K
2376,35,Private,106471,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,<=50K
2377,27,Private,37302,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
2378,49,Private,91608,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
2379,36,Private,263896,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
2380,25,Private,335376,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Female,0,0,38,United-States,<=50K
2381,38,Private,186531,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
2382,21,State-gov,42706,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,United-States,<=50K
2383,29,Private,180115,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Female,0,0,45,United-States,<=50K
2384,42,Private,191196,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
2385,28,Private,209109,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
2386,26,Private,199224,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,30,United-States,<=50K
2387,65,State-gov,42488,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,2653,0,8,United-States,<=50K
2388,19,Self-emp-not-inc,63574,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
2389,22,Private,227943,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States,<=50K
2390,54,Private,297551,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States,>50K
2391,46,Private,343579,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,77,United-States,<=50K
2392,34,Private,230246,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,2202,0,99,United-States,<=50K
2393,57,Self-emp-not-inc,110199,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,20,United-States,<=50K
2394,32,Private,178691,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,45,United-States,<=50K
2395,36,Self-emp-not-inc,165855,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Germany,<=50K
2396,34,Private,27565,Assoc-voc,11,Married-civ-spouse,Craft-repair,Wife,Amer-Indian-Eskimo,Female,0,0,27,United-States,>50K
2397,54,Private,220115,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1628,40,United-States,<=50K
2398,34,Private,113751,11th,7,Divorced,Sales,Own-child,Black,Female,0,0,37,United-States,<=50K
2399,72,Private,128793,5th-6th,3,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,36,United-States,<=50K
2400,23,Private,97472,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
2401,53,Private,153064,5th-6th,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,10,Yugoslavia,>50K
2402,57,Private,190488,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
2403,22,Local-gov,326283,Some-college,10,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,0,0,20,United-States,<=50K
2404,40,Private,61287,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
2405,31,Private,214288,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
2406,18,Private,198856,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,32,United-States,<=50K
2407,51,Federal-gov,914061,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,44,United-States,>50K
2408,24,Private,186648,Assoc-acdm,12,Never-married,Sales,Own-child,White,Male,0,0,25,United-States,<=50K
2409,49,Private,350759,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K
2410,76,?,197988,5th-6th,3,Married-civ-spouse,?,Husband,White,Male,0,0,8,United-States,<=50K
2411,37,Private,188571,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
2412,29,Private,112776,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,<=50K
2413,21,Private,100345,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,53,United-States,<=50K
2414,49,Private,291783,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
2415,69,?,156387,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
2416,38,?,295166,HS-grad,9,Married-civ-spouse,?,Husband,Black,Male,0,0,40,United-States,<=50K
2417,44,Private,132849,Masters,14,Never-married,Craft-repair,Unmarried,Black,Female,0,0,40,United-States,<=50K
2418,31,Private,300497,Some-college,10,Divorced,Exec-managerial,Unmarried,Black,Male,0,0,40,United-States,<=50K
2419,54,Private,338089,Masters,14,Separated,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
2420,26,Private,104257,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,50,United-States,<=50K
2421,40,Private,112247,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K
2422,41,Federal-gov,73070,Masters,14,Never-married,Prof-specialty,Other-relative,White,Female,0,0,40,United-States,<=50K
2423,48,Self-emp-inc,49298,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,50,United-States,>50K
2424,51,Local-gov,289390,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,40,United-States,>50K
2425,36,Private,219546,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
2426,35,Private,194490,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
2427,32,Private,358655,Masters,14,Divorced,Sales,Not-in-family,White,Female,0,0,50,United-States,>50K
2428,39,Private,286026,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,United-States,<=50K
2429,55,Private,401473,Masters,14,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,>50K
2430,26,Private,197967,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
2431,46,Local-gov,216647,10th,6,Divorced,Protective-serv,Unmarried,White,Female,0,0,20,United-States,<=50K
2432,70,Self-emp-not-inc,355536,HS-grad,9,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,24,United-States,<=50K
2433,20,Private,193130,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,<=50K
2434,46,Self-emp-inc,67725,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,10,United-States,<=50K
2435,35,Private,209629,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
2436,20,Private,143964,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States,<=50K
2437,57,Self-emp-inc,249072,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,60,United-States,>50K
2438,64,?,285742,10th,6,Married-civ-spouse,?,Husband,White,Male,0,0,50,United-States,>50K
2439,63,Self-emp-not-inc,130221,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K
2440,21,Federal-gov,201815,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,30,United-States,<=50K
2441,43,Local-gov,67243,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,45,United-States,>50K
2442,35,Private,202263,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,38,United-States,<=50K
2443,21,Private,122048,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,29,United-States,<=50K
2444,23,Private,231866,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,38,United-States,<=50K
2445,35,Private,211440,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K
2446,28,Private,25955,Assoc-voc,11,Never-married,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
2447,61,?,274499,HS-grad,9,Married-civ-spouse,?,Husband,Black,Male,0,0,40,United-States,<=50K
2448,45,Self-emp-not-inc,305474,10th,6,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,Haiti,<=50K
2449,73,Local-gov,222702,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,5,United-States,<=50K
2450,33,State-gov,120460,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
2451,25,Private,31657,Assoc-voc,11,Separated,Other-service,Not-in-family,White,Female,0,0,34,United-States,<=50K
2452,19,Private,327079,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
2453,42,Private,234633,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,47,United-States,<=50K
2454,27,Private,203776,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7688,0,45,United-States,>50K
2455,24,Self-emp-inc,242138,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
2456,19,Private,276937,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,<=50K
2457,36,Private,117528,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,<=50K
2458,41,Self-emp-not-inc,171351,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
2459,43,Private,138471,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
2460,40,Local-gov,329341,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,>50K
2461,57,Private,62539,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,1876,38,United-States,<=50K
2462,58,Private,265579,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
2463,22,Private,218215,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,<=50K
2464,39,Federal-gov,116369,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,48,United-States,<=50K
2465,24,Private,403107,Preschool,1,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,Mexico,<=50K
2466,29,State-gov,103389,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,4787,0,40,United-States,>50K
2467,26,State-gov,624006,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
